text,category
"Kalapas Sukamiskin yang kena OTT KPK, Wahid Husen, diketahui memiliki rumah mewah di kawasan Bojongsoang, Kabupaten Bandung. Padahal, dari laporan harta kekayaannya, Wahid memiliki tanah dan bangunan senilai Rp 235 juta. \nBerdasarkan Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) milik Wahid, dia terakhir kali melaporkan harta kekayaan pada Maret 2015. Wahid memiliki tanah dan bangunan di Kabupaten Bandung seluas 250 meter persegi dan 146 meter persegi.\nLemari Es, Televisi hingga Uang dari Lapas Sukamiskin\nTanah dan bangunan yang dimilikinya itu merupakan perolehan dari 2006 sampai 2009. Total keseluruhan nilainya adalah Rp 235.950.000. Selain rumah, Wahid memiliki dua mobil, yaitu Toyota Kijang Innova tahun 2013 senilai Rp 230 juta dan Suzuki tahun 2014 seharga 105 juta. Keseluruhan harta milik Wahid yang dilaporkan pada 2015 bernilai Rp 608.006.859.\nSementara itu, saat ditelusuri detikcom, Wahid memiliki rumah di Jalan Tirtawangi Utara, Kampung Ciganitri RT 04 RW 07, Desa Cipagalo, Kecamatan Bojongsoang, Kabupaten Bandung. Rumah mewah itu berlantai dua serta bercat kuning dan merah bata.\nFakta-fakta OTT Kalapas Sukamiskin dan Suami Inneke Koesherawati\nPantauan detikcom, Senin (23/7/2017) pagi, pasca-operasi tangkap tangan (OTT), rumah bernomor 3 tersebut tampak sepi dan tidak ada aktivitas. Lampu rumah dibiarkan menyala. Di depan pintu tergeletak sebuah koran, sedangkan gerbang rumah dikunci menggunakan gembok. Rumah tersebut berdiri dalam satu klaster perumahan yang jumlahnya kurang dari 10 unit bangunan. Di sebelah kirinya terdapat kos-kosan.\n\""Betul ini rumah Pak Wahid,\"" kata Ai Ruslan (50), salah satu warga sekitar di depan rumah milik Wahid.\nKPK: Permintaan Mobil dan Uang di Lapas Sukamiskin Gamblang\nWahid Husen sendiri kini ditahan KPK dalam kasus dugaan suap terkait fasilitas tambahan dalam sel di Lapas Sukamiskin. KPK juga menduga Wahid menerima dua unit mobil, yaitu Mitsubishi Triton Exceed berwarna hitam dan Mitsubishi Pajero Sport Dakkar berwarna hitam. Selain Wahid, KPK menahan tiga orang, termasuk suami Inneke Koesherawati, Fahmi Darmawansyah, yang diduga sebagai pemberi.\n\""Ditahan 20 hari pertama. FD (Fahmi Darmawansyah) rutan Polres Jakpus. AR (Andri Rahmat) rutan Polres Jaktim. WH (Wahid Husen) rutan Cabang KPK di Kav K-4. HND (Hendry Saputra) rutan cabang KPK di Guntur,\"" kata Kabiro Humas KPK Febri Diansyah kepada wartawan, Sabtu (21/7).",politik
"KPK masih melakukan pendalaman terkait dugaan keterlibatan artis Inneke Koesherawati dalam kasus OTT Kalapas Sukamiskin Wahid Husen. Diduga Inneke disuruh sang suami, yang juga napi korupsi, Fahmi Darmawansyah, membeli dan mengantarkan mobil ke Wahid Husen. \n\""Peran dan pengetahuan Inneke tentu akan didalami. Kami harap saksi yang diperiksa koperatif,\"" ujar Kabiro Humas KPK Febri Diansyah kepada detikcom, Senin (23/7/2018). \nProses dari pembelian hingga pengantaran mobil tersebut diduga dilakukan semasa Wahid masih menjabat Kalapas Sukamiskin. Diketahui Wahid dilantik menjadi Kalapas Sukamiskin pada Maret 2018. Wahid menggantikan Dedi Handoko. Sebelum menjabat Kalapas Sukamiskin, Wahid menjabat Kalapas 1 Madiun.\n\""Proses permintaan, pembelian hingga pengantaran ke rumah tersangka (Wahid Husen) diduga dilakukan dalam rentang masa jabatan,\"" kata Febri.\nMobil yang diamankan KPK dari tempat Wahid adalah Mitsubishi Triton Exceed berwarna hitam dan Mitsubishi Pajero Sport Dakkar berwarna hitam. Selain mobil, tim KPK mengamankan uang sebesar Rp 20.505.000 dan USD 410. Dua mobil tersebut kemudian langsung dibawa ke gedung KPK, sedangkan Wahid dan istri dibawa ke Lapas Sukamiskin.",politik
"Direktorat Jenderal Mineral dan Batu Bara (Minerba) Kementerian Energi dan Sumber Daya Mineral (ESDM) mencatat ada tunggakan piutang penerimaan negara bukan pajak (PNBP) senilai Rp 5 triliun. Tunggakan itu berasal dari perusahaan yang telah berhenti operasi.\nDemikian disampaikan Direktur Jenderal Minerba Kementerian ESDM Bambang Gatot, di Jakarta, Jumat (2/11/2018).\n\""Itu yang nunggak-nunggak yang tutup-tutup itu. Yang sudah mati-mati IUP (izin usaha pertambangan) mati itu,\"" kata Bambang.\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\nSoal kelanjutannya, Gatot menuturkan, akan terus menagih tunggakan-tunggakan itu.\n\""Sekarang sedang diproses, ditagih terus, tetap ditagih terus,\"" ujar Bambang.\nGatot tak menyebut secara rinci jumlah perusahaan tersebut. Dia hanya mengatakan jumlahnya banyak.\n\""Jumlahnya banyak sekali yang non CnC (clean and Clear) itu kan banyak,\"" terang Bambang.\nSebagai informasi, PNBP Minerba hingga November 2018 sudah mencapai Rp 40,1 triliun. Jumlah itu di atas target tahun ini Rp 32 triliun. Hingga akhir tahun, PNBP diproyeksi Rp 43 triliun.",ekonomi
cpns 2018\ntenaga honorer\nbirojabar,ekonomi
"PT KAI Persero akan mengadakan KAI Expo. Selama pameran akan ada pengenalan dunia kereta api kepada pengunjung.\nPada jumpa media, Selasa (30/10/2018) Direktur Komersial PT Kereta Api Indonesia, Dody Budiawan mengungkapkan bahwa PT KAI akan mengadakan KAI Expo pada minggu ini.\n\"" PT KAI akan mengadakan KAI Expo tanggal 3-4 November 2018. Pameran ini akan dilaksanakan di BSD, Tanggerang,\"" kata Dody.\nDody pun menambahkan, kegiatan pameran ini bertujuan untuk memperkenalkan kepada masyarakat bahwa kereta api Indonesia mengalami perkembangan.\n\""Tujuan dari expo ini adalah untuk mengajak masyarakat mengenal seperti apa kereta api di Indonesia. Kami juga ingin mendekatkan diri kepada masyarakat melalui pameran dan talkshow,\"" ungkapnya.\nNantinya selama expo akan ada pameran dari beberapa perusahaan kereta api di Asia yaitu dari Singapura dan Jepang. Selain itu expo juga diramaikan oleh produk dari mitra KAI, seperti PT Kereta Commuter Indonesia (KCI), PT KA Pariwisata, PT Railink, KA Bandara, PT Reska Multi Usaha, dan lainnya.\nBerbagai kegiatan menarik nantinya akan mengisi KAI Expo 2018. Mulai dari talkshow railways, music perfomance, promo tiket dan juga ada booth camera 180. \nYuk ke KAI Expo 2018! (sym/fay)",iptek
"Ada beberapa syarat untuk dapatkan tiket promo di KAI Expo 2018. Apa saja ya?\nPT KAI Persero akan mengadakan KAI Expo pada 3-4 November 2018. Kegiatan ini akan diadakan di ICE BSD Tangerang.\n\""Selama KAI Expo, kami menyediakan 239.240 bangku untuk keberangkatan 5 November-1 Februari 2019. Tiket eksekutif akan dijual 520 seat per hari dengan harga dimulai dari Rp 100 ribu. Ada syarat dan ketentuannya,\"" jelas Raden Agus Dwinanto Budiadji, Vice President Passanger PT KAI saat jumpa media, Selasa (30/10/2018).\nSalah satu kegiatan pada KAI Expo adalah promo tiket kereta. Ada beberapa hal yang perlu traveler perhatikan sebelum membeli tiket promo ini.\nAdapun syarat dan ketentuan untuk dapatkan tiket promo kereta api, yaitu:\n1. Harus datang dan membeli langsung di lokasi KAI Expo 2018.\n2. Berlaku untuk keberangkatan 5 November 2018-1 Februari 2019\n3. Tidak berlaku untuk angkutan Natal dan Tahun Baru (14 Des 2018-6 Januari 2019)\n4. Jadwal keberangkatan tidak bisa diubah dan dibatalkan\n5. Tiket promo tidak bisa diganung dengan promo lain.\nSelain ketentuan di atas, ada batasan jam dalam KAI Expo 2018. Traveler yang datang juga akan disuguhi berbagai macam talkshow hingga hiburan musik.\n\""Pengunjung dapat menikmati KAI Expo mulai pukul 10.00-21.00 WIB dengan price tiket Rp 20 ribu. Beragam kegiatan meramaikan expo nantinya, seperti pameran kereta api, talkshow railways dan pariwisata serta music perfomance dari JKT48 dan Sheila on 7,\"" tutup Raden Agus. (sym/msl)",iptek
"PT KAI Persero akan mengadakan KAI Expo di minggu ini. Beragam promo tiket kereta bisa kamu buru. Yuk!\nPada jumpa media di Jakarta, Selasa (30/10/2018) Direktur Komersial PT Kereta Api Indonesia, Dody Budiawan mengungkapkan bahwa PT KAI akan mengadakan KAI Expo pada minggu ini.\n\""PT KAI akan mengadakan KAI Expo tanggal 3-4 November 2018. Pameran ini akan dilaksanakan di BSD, Tanggerang,\"" kata Dody.\nBerbagai kegiatan menarik nantinya akan mengisi KAI Expo 2018. Mulai dari talkshow railways, music perfomance, promo tiket dan juga ada booth camera 180.\nUntuk promo tiket kereta, PT KAI menyediakan 239.240 bangku untuk keberangkatan 65 hari ke depan. Tiket ini tidak berlaku saat Natal dan Tahun Baru.\n\""Pengunjung bisa berburu tiket promo untuk keberangkatan 5 November 2018-1 Februari 2019. Adapun harga promonya untuk eksekutif mulai Rp 100 ribu, bisnis mulai Rp 60 ribu dan ekonomi mulai dari 50 ribu. Promo ini ke semua destinasi favorit,\"" ungkap Raden Agus Dwinanto Budiadji, Vice President Passanger PT KAI.\nTraveler yang ingin datang melihat KAI Expo, langsung saja datang ke BSD pada pukul 10.00- 21.00 WIB dengan tiket Rp 20 ribu.\nTunggu apa lagi? (sym/fay)",iptek
"Direktur Utama PT PLN Sofyan Basir mengakui bertemu dengan mantan Ketua DPR Setya Novanto di kediaman Novanto pada tahun 2016. Ketika itu, Sofyan Basir diajak Wakil Ketua Komisi VII DPR Eni M Saragih untuk bertemu Novanto.\n\""Ibu Eni melalui telepon. Disampaikan bu Eni, bahwa Pak Ketum (Novanto) mau ketemu dengan saya,\"" ujar Sofyan Basir saat bersaksi di sidang terdakwa Johanes B Kotjo di Pengadilan Tipikor, Jalan Bungur Besar Raya, Jakarta, Kamis (25/10/2018)\nKepada Sofyan, jaksa KPK merasa heran terhadap kepentingan pertemuan tersebut. Sofyan menjelaskan saat itu Novanto mengetahui informasi adanya program 35.000 MW yang dilakukan PLN. \n\""Waktu itu beliau (Novanto) baru dengar ada program 35 MW, ya sampaikan program baik dan harus dijalankan karena beliau (Novanto) istilahnya dukung pemerintah dan saat itu juga disampaikan sudah berjalan proyeknya? Sudah. Sudah ada dalam RUPTL (Rencana Usaha Penyediaan Tenaga Listrik) sudah kami umumkan di media dan sudah ada banyak peminat hampir 50 persen ikut tender,\"" tutur dia.\nSaat bertemu Novanto, Sofyan Basir mengajak Direktur Pengadaan Strategis 2 PT PLN Supangkat Iwan. Sedangkan Eni Saragih tidak banyak bicara saat pertemuan itu. Dalam pertemuan tersebut belum membahas proyek PLTU Riau-1. \n\""Waktu itu belum (membahas PLTU) karena itu program baru mencoba melakukan inovasi bisnis PLN agar efisien. Pengusaha ikut tender tapi tidak ada nilai tambah PLN,\"" kata Sofyan.\nJaksa bertanya ada tidaknya Novanto berminat mendapatkan proyek di PLN. Sofyan membenarkan hal tersebut. Novanto disebut Sofyan berminat mengerjakan proyek PLN di Pulau Jawa. \n\""Ada (minat proyek PLN di Jawa) disampaikan beliau (Novanto) memungkinkan misalkan ada proyek-proyek di Jawa, kalau ada kawannya bisa ikut,\"" jelas Sofyan.\nTapi Sofyan mengatakan proyek PLN di Jawa sudah dikerjakan oleh pemerintah. Sebab proyek di Jawa merupakan pembangkit listrik tenaga gas. \n\""Kebetulan Jawa 3 sudah dipegang PLN. Karena pembangkit listrik tenaga gas untuk malam hari. Sampaikan ke beliau mohon maaf, Jawa 3 sudah ada yang memiliki yaitu kami sendiri,\"" ucap Sofyan. \nSaat pertemuan itu, Sofyan juga mengaku pernah mengusulkan proyek lain yang masuk RUPTL di luar pulau Jawa. Proyek PLN di luar Jawa belum banyak diminati oleh investor atau pengusaha.\n\""Saya sampaikan masih banyak proyek RUPTL lain. Waktu itu RUPTL di luar Jawa belum banyak diminati Pak, kami sampaikan luar Jawa belum banyak diminati,\"" jelas dia. \nDalam perkara ini, Kotjo didakwa menyuap Eni dan Idrus sebesar Rp 4,7 miliar. Duit itu dimaksudkan agar perusahaan Kotjo, Blackgold Natural Resources Limited, ikut ambil bagian menggarap proyek PLTU Riau-1.",politik
Jajaran menteri kabinet menjajal mobil listrik dari Mitsubishi Motors Coorporations (MMC). Sebanyak 10 mobil digunakan untuk test drive.,iptek
"Penerimaan negara bukan pajak (PNBP) sektor mineral dan batu bara (minerba) terhitung positif. Sebab, realisasi PNBP hingga November 2018 sudah tembus target.\nDirektur Jenderal Minerba Kementerian Energi dan Sumber Daya Mineral (ESDM) Bambang Gatot Ariyono mengatakan, realisasi PNBP sampai November sebesar Rp 40,1 triliun. Sementara, target tahun ini sebesar Rp 32 triliun.\n\""Sampai November ini PNBP minerba sudah mencapai Rp 40,1 triliun. Dari target yang jumlahnya Rp 32 triliun, jadi sudah Rp 8 triliun lebih,\"" kata dia di Kementerian ESDM, Jakarta Pusat, Jumat (2/11/2018).\ngoogletag.pubads().definePassback('/4905536/detik_desktop/finance/parallax_detail', [1, 1]).setTargeting('pos', ['parallax_detail']).display();\nHingga akhir tahun, dia yakin PNBP sektor minerba akan mencapai Rp 43 triliun. Lebih lanjut, realisasi PNBP sebenarnya bisa lebih besar, sebab pemerintah memiliki piutang PNBP sebesar Rp 5 triliun.\n\""Walaupun demikian, kita punya tunggakan piutang dari perusahaan Rp 5 triliun, dengan latar belakang itu kita menyatakan belum optimal karena masih ada tunggakan Rp 5 triliun yang dilakukan sebelum 2017,\"" paparnya.\nUntuk mengoptimalkan PNBP, Kementerian ESDM meluncurkan e-PNBP. Melalui aplikasi itu, pemerintah bisa memonitor jumlah kewajiban hingga jatuh tempo pembayaran PNBP.\nAplikasi ini juga memberikan manfaat bagi perusahaan karena disertai dengan sistem penghitungan. Sehingga, jumlah yang dibayarkan lebih akurat.\n\""Wajib bayar dapat menghitung dan membayar PNBP secara tepat waktu dan pas. Kalau dulu sistem Simponi (sistem Kemenkeu) bisa langsung bayar, kewajiban Rp 2 ribu, Rp 10 ribu dibayar Rp 8.000 tetap diterima. Sekarang kewajiban Rp 10.000 dibayar Rp 10.000 atau sistem menolak,\"" tutupnya.",ekonomi
Yamaha siap mengarungi musim MotoGP 2018. Pabrikan Jepang itu baru saja meluncurkan motor YZR-M1 yang akan ditunggangi Valentino Rossi dan Maverick Vinales.,iptek
"Lupakan The Dark Tower, adaptasi Stephen King yang ternyata terlalu loyo untuk berjalan gagah dan menembaki penjahat dengan peluru. It adalah sebuah adaptasi yang begitu memuaskan yang Anda harapkan dari masterpiece karya Stephen King. Film ini akan membuat Anda meringkuk di kursi bioskop Anda dan mungkin menambahkan badut sebagai hal yang akan Anda hindari di masa depan.\nIt mengikuti jejak tujuh remaja di sebuah kota bernama Derry. Ada Bill (Jaeden Lieberher), Richie (Finn Wolfhard), Stanley (Wyatt Oleff), Eddie (Jack Dylan Grazer), Mike (Chosen Jacobs), Ben (Jeremy Ray Taylor) dan Beverly (Sophia Lillis). Orang-orang menyebut mereka sebagai The Losers Club. \nSemua ini diawali oleh hilangnya adik Bill, George (Jackson Robert Scott), karena kemunculan badut mengerikan yang mengonsumsi anak-anak. Hilangnya banyak anak-anak juga semakin membuat kota tersebut semakin berduka. Kemudian satu per satu dari The Losers Club melihat penampakan aneh. \nSeorang badut menyeramkan yang mengatakan bahwa mereka semua akan melayang. Bill yang masih berduka atas hilangnya sang adik memutuskan untuk memimpin proyek investigasi dimana hilangnya anak-anak di kota Derry. Dan mereka akhirnya tersesat dalam sebuah petualangan hidup dan mati yang begitu menyeramkan untuk bisa dilupakan.\nIt adalah salah satu best-seller karya Stephen King yang pernah dibuatkan mini seri-nya pada tahun 1990. Penampilan Tim Curry sebagai badut Pennywise dalam film tersebut membuatnya menjadi icon horor yang terkenal. Kali ini peran badut Pennywise jatuh kepada Bill Skarsgard. Meskipun penampilan Bill Skarsgard tidak bisa mengungguli keseraman Tim Curry dalam versi 1990, tapi Bill Skarsgard berhasil membuat penonton mencengkeram kursi bioskop dalam versi terbaru ini. Bill Skarsgard mempunyai energi yang liar dan tawa yang mengerikan untuk membuat penonton tetap waspada sepanjang film.\nKemantapan suasana yang begitu menyeramkan dalam It versi baru ini adalah hasil tangan dingin sutradara Andy Muschietti. Mengambil alih proyek ini dari tangan Cary Fukunaga, Muschietti berhasil membangun atmosfer kota Derry menjadi kelap dan angker. Meskipun warna-warna yang ditonjolkan adalah warna-warna musim panas yang cerah ceria dengan matahari yang terang benderang, Muschietti tidak pernah kendor untuk meneror penonton. Bahkan ketika si badut meneror karakternya di terik matahari, rasa menyeramkan itu tetap terasa intens.\nYang membuat It tampak lezat adalah karena pembuat filmnya tidak menahan diri untuk menyuguhkan teror. Berbeda dengan versi 1990 yang dibuat lebih family-friendly, It yang terbaru ini memang berniat untuk memberikan Anda mimpi buruk. Film ini tidak pernah bercanda untuk menakut-nakuti. Dari awal film, dengan hilangnya George yang dibuat dengan sekuens yang sangat berdarah-darah, It menunjukkan taringnya sebagai horor yang penuh darah, kasar, liar dan menyeramkan. Begitu film berjalan maju, teror si badut tidak berhenti. Justru semakin beringas.\nYang juga patut diacungi jempol adalah bagaimana trio penulis skripnya\u2014Chase Palmer, Cary Fukunaga dan Gary Dauberman\u2014berhasil menyambungkan banyak hal mulai dari kisah remaja, cinta segitiga, pemberontakan masa remaja dan humor ke dalam sebuah film horor. Elemen persahabatan yang kuat dalam film ini adalah batu bata yang penting untuk menjadikan It menjadi sebuah horor yang mempunyai hati. Hal itu yang justru membuat film ini terasa spesial.\nIt tidak akan berakhir dengan gemilang jika Muschietti tidak memiliki barisan cast yang prima. Chemistry antara ketujuh tokoh utama dalam film ini begitu gemilang sehingga percakapan antara mereka terasa selalu menarik. Meskipun fokus film ada di tokoh Bill, Muschietti tidak lupa untuk memberikan kepribadian yang jelas terhadap ketujuh tokoh ini. Hasilnya adalah sebuah dinamika persahabatan yang enak untuk ditonton.\nIt akhirnya bukan hanya menjadi sebuah horor yang enak untuk dilihat namun juga sebuah nostalgia yang menyenangkan. Seperti halnya Stranger Things, It adalah sebuah time capsule yang asyik untuk diselami. Dan begitu film ini berakhir, Anda semua akan berharap bahwa bagian keduanya segera dirilis.\nCandra Aditya adalah seorang penulis dan pengamat film lulusan Binus International. \nPhoto Gallery\n1 \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \nceleb\nDeretan Anak-anak Terkaya di Dunia \n1 \n1",hiburan
"Setelah absen empat tahun, Oppo kembali memperbarui lini Find. Sejumlah inovasi baru pun dihadirkan vendor asal China ini dan siap menggoda para pecinta gadget di seluruh dunia.\ndetikINET beruntung dapat menghadiri acara peluncuran ponsel yang diberi nama Find X. Prosesi peluncurannya sendiri berlangsung di Museum Louvre, Paris, Prancis. Kami pun berkesempatan menjajal ponsel ini secara langsung. \nBerikut pengalaman singkat kami menjajal Find X.\nDesain Menawan\nOppo Find X hadir berbalut material kaca pada bodi belakang ditopang dengan rangka metal di bagian pinggirnya.\nKala melihat bagian depan, ingatan langsung tertuju pada Galaxy S9. Sebab Oppo juga membuat tepian bagian layar melengkung, mirip yang dihadirkan Samsung pada ponsel flagship-nya itu.\nTapi Oppo berhasil memberikan sentuhan berbeda di bagian belakang. Mereka memberikan aksen warna di bagian pinggiran yang ketika tertimpa cahaya memberikan efek menarik dipandang mata. Alhasil Find X tampil mewah nan elegan.\nOh iya, meski layarnya cukup lapang, tidak membuat ukuran ponsel ini jadi bongsor. Ketika digenggam sangat nyaman, tidak terasa besar. Walau punya bodi kaca, Find X tidak licin ketika berada di tangan.\nInovasi Kece\nOppo memberikan penyegaran di tengah vendor yang berlomba menghadirkan notch pada ponselnya demi menyuguhkan layar lebih lapang. Secara cerdik, Oppo menyiasati semua itu dengan menyembunyikan kamera Find X.\nNah itulah ketika melihat pertama kali ponsel ini, kita tidak akan mendapati adanya kamera, baik di depan maupun belakang. Tapi begitu aplikasi kamera dijalankan atau meng-unlock ponsel, seketika kamera akan muncul di bagian atas.\nOppo membuat sebuah modul khusus yang di dalamnya menyatukan kamera depan dan belakang, serta sejumlah sensor untuk digunakan oleh fitur 3D Stealth Camera.\nSejumlah pihak sempat bertanya-tanya bagaimana ketahanan sistem modul kamera ini mengingat akan sering naik-turun ketika digunakan. Tapi Oppo memastikan apapun inovasi yang dibuatnya sudah melakukan serangkaian pengujian sebelun akhirnya diperkenalkan.\nDemikian pula sistem kamera Find X ini. Oppo telah melakukan pengujian hingga 300 ribu kali yang kemudian membuat mereka berani menjamin sistem kamera Find X tidak akan rusak hingga penggunaan selama lima tahun.\nSempat dirumorkan ponsel ini akan membawa kamera berteknologi 5X Optical Zoom, namun itu sebatas isapan jempol. Oppo hanya menyertakan kamera ganda di bagian belakang. Ukurannya masing-masing 16 MP dan 20 MP. Sementara kamera depannya berukuran 25 MP. \nKemampuan kamera tentu harus dibuktikan dengan hasil jepreta. Sayangnya karena terbatasnya waktu, detikINET belum sempat menjajal kinerja kamera Find X dalam menangkap momen di segala kondisi.\nLayar Lapang\nLayar menjadi aspek yang turut diunggulkan Oppo. Bentangannya 6,4 inch dengan resolusi Full HD+ dan aspek rasio 19,5:9.\nHadir tanpa notch dengan bezel tipis di bagian atas dan bawah layar. Alhasil rasio screen-to-body mencapai 93,8%. Ini menjadi yang paling lapang di pasaran saat ini. \nMengusung layar berteknologi AMOLED membuat penyajian warna memuaskan mata. Jadi menonton video maupun bermain game pakai ponsel ini bakal lebih memuasakan.\nJeroan Mumpuni\nOppo memberikan perbekalan yang cukup gahar pada Find X. Dapur pacunya memakai prosesor Snapdragon 845. Disertakan pula RAM 8 GB dan memori internal 256 GB.\nUntuk membuktikan kemampuannya memang perlu pengujian lebih lanjut. Tapi selama menjajal ponsel ini, transisi layar berjalan mulus. Berpindah dari sejumlah aplikasi pun cukup cepat.\nFind X turut dibekali baterai 3.730 mAh. Agar baterai cepat terisi dengan cepat, Oppo menyertakan teknologi VOOC.\nPemindai Wajah Cepat\nFind X tidak menyertakan sensor sidik jari. Sebagai gantinya memakai pemindai wajah. Teknologi yang dipakai Oppo bernama Stealth 3D Camera.\nFitur tersebut mampu memindai 15 ribu titik di wajah. Alhasil tingkat keamanannya diklaim lebih aman ketimbang sensor sidik jari. Saat detikINET menjajal, kemampuan pemindaian untuk membuka ponsel cukup cepat.\nAdanya Stealth 3D Camera digunakan Oppo untuk fitur pembayaran, foto portrait yang diciamik dan omoji. Nah omoji ini adalah animasi emoji besutan Oppo. Kami sempat menjajalnya, tapi jika dibandingkan dengan Animoji di iPhone X, omoji belum begitu luwes gerakannya.\nOpini detikINET\nMenyematkan predikat ponsel inovatif rasanya layak diberikan pada ponsel Find X. Bukan lantaran ponsel ini hadir tanpa notch, lebih pada keberhasilan Oppo menyuguhkan layar yang lapang tanpa latah mengikuti tren ala iPhone X.\nDua jempol untuk inovasi sistem kamera yang tersimpan dalam bodi dan baru muncul ketika akan digunakan. Memang Vivo NEX telah menghadirkan kamera pop-up, tapi hanya kamera selfie. Sementara Oppo menyatukan kamera depan dan belakang dalam satu tempat beserta segala sensor.\nDesain ponsel ini cukup memikat. Soal jeroan, tidak mengejutkan. Toh sejumlah ponsel flagship sudah ada yang memiliki spek yang mirip.\nBila mencari kekurangan, ketidaktersediaan sensor sidik jari dan slot microSD sebenarnya bukan jadi masalah. Sebab Oppo memberikan pengganti berupa fitur pemindai wajah yang sangat cepat dan akurat. Dan dengan memori internal 256 GB, rasanya sudah cukup menyimpan banyak file dalam ponsel ini.\nHanya yang sangat disayangkan, Oppo menanggalkan port jack audio 3,5 mm. Padahal keberadaannya masih sangat berguna, walau eranya kini mendengarkan secara wireless memakai headset bluetooth.\nTerlepas dari itu, Find X patut ditunggu kehadirannya. Sebab tampilannya menawan, punya spek garang dan sistem kamera yang inovatif. Ponsel ini rencananya mulai bisa dipesan Juli di Indonesia. Namun belum ada informasi soal harganya di sini.",iptek
